Customer_ID,Customer_Name,Customer_Segment,Product_Category,Sales_Amount_AED,Monthly_Visit_Frequency,Transaction_Date,Payment_Method,Store_Location,Country
LULU-10123,Hamad Al-Farsi,Budget,Dairy & Eggs,174.69,8,2024-11-23,Credit Card,Deira,United Arab Emirates
LULU-10888,Ahmed Al-Sayed,Budget,Dairy & Eggs,171.65,9,2024-06-06,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10360,Khaled Mansoor,Budget,Dairy & Eggs,169.97,9,2024-09-04,Credit Card,Deira,United Arab Emirates
LULU-10934,Aisha Ibrahim,Standard,Dairy & Eggs,169.77,9,2024-02-12,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10794,Reem Mansoor,Standard,Dairy & Eggs,169.69,7,2024-01-24,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10604,Aisha Abbas,Budget,Dairy & Eggs,169.54,11,2024-01-22,Credit Card,Muwaileh,United Arab Emirates
LULU-10597,Reem Al-Sayed,Budget,Dairy & Eggs,162.65,5,2024-04-26,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10530,Mariam Al-Maktoum,Budget,Dairy & Eggs,162.35,5,2024-08-22,Cash,Al Barsha,United Arab Emirates
LULU-10059,Khaled Al-Maktoum,Budget,Dairy & Eggs,159.58,7,2024-02-19,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10461,Omar Mansoor,Loyalty,Dairy & Eggs,155.62800000000001,6,2024-01-22,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10101,Zainab Al-Sayed,Budget,Dairy & Eggs,150.97,10,2024-03-15,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10903,Fatima Al-Sayed,Premium,Dairy & Eggs,148.23199999999997,10,2024-08-16,Cash,Jumeirah,United Arab Emirates
LULU-10359,Layla Malik,Budget,Dairy & Eggs,146.76,11,2024-01-24,Credit Card,Muwaileh,United Arab Emirates
LULU-10945,Aisha Al-Rashid,Standard,Dairy & Eggs,143.21,10,2024-07-26,Credit Card,Jumeirah,United Arab Emirates
LULU-10881,Abdullah Abbas,Budget,Dairy & Eggs,142.96,4,2024-09-02,Credit Card,Deira,United Arab Emirates
LULU-10727,Hamad Al-Rashid,Loyalty,Dairy & Eggs,141.372,10,2024-01-28,Credit Card,Al Qusais,United Arab Emirates
LULU-10632,Omar Al-Harbi,Loyalty,Dairy & Eggs,134.717,8,2024-05-15,Cash,Muwaileh,United Arab Emirates
LULU-10957,Abdullah Al-Farsi,Budget,Dairy & Eggs,132.72,4,2024-11-16,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10617,Hamad Abbas,Budget,Dairy & Eggs,131.7,7,2024-06-05,Debit Card,Al Barsha,United Arab Emirates
LULU-10469,Noora Al-Farsi,Budget,Dairy & Eggs,131.43,8,2024-04-03,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10142,Omar Abbas,Budget,Dairy & Eggs,128.45,10,2024-08-22,Credit Card,Jumeirah,United Arab Emirates
LULU-10850,Omar Abbas,Loyalty,Dairy & Eggs,128.11700000000002,9,2024-11-02,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10537,Ahmed Al-Rashid,Budget,Dairy & Eggs,127.99,7,2024-06-26,Debit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10460,Layla Al-Maktoum,Standard,Dairy & Eggs,126.64,8,2024-04-20,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10310,Youssef Al-Maktoum,Budget,Dairy & Eggs,121.35,5,2024-06-14,Credit Card,Al Barsha,United Arab Emirates
LULU-10602,Hamad Ibrahim,Budget,Dairy & Eggs,120.88,11,2024-05-03,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10226,Layla Al-Harbi,Standard,Dairy & Eggs,116.82,7,2024-12-25,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10485,Abdullah Abbas,Budget,Dairy & Eggs,115.13,4,2024-01-12,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10032,Noora Al-Harbi,Budget,Dairy & Eggs,114.65,9,2024-08-20,Cash,Muwaileh,United Arab Emirates
LULU-10840,Sara Abbas,Loyalty,Dairy & Eggs,113.674,7,2024-12-10,Debit Card,Deira,United Arab Emirates
LULU-10483,Sara Khan,Standard,Dairy & Eggs,112.91,7,2024-12-23,Credit Card,Muwaileh,United Arab Emirates
LULU-10369,Fatima Mansoor,Budget,Dairy & Eggs,106.01,7,2024-10-01,Cash,Jumeirah,United Arab Emirates
LULU-10791,Zainab Abbas,Loyalty,Dairy & Eggs,105.556,9,2024-02-27,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10090,Layla Mansoor,Budget,Dairy & Eggs,104.55,7,2024-02-06,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10922,Sara Abbas,Budget,Dairy & Eggs,102.13,6,2024-04-05,Credit Card,Deira,United Arab Emirates
LULU-10688,Hamad Malik,Standard,Dairy & Eggs,100.73,8,2024-12-02,Credit Card,Deira,United Arab Emirates
LULU-10478,Mariam Al-Harbi,Budget,Dairy & Eggs,97.55,4,2024-12-16,Cash,Al Barsha,United Arab Emirates
LULU-10960,Mariam Khan,Budget,Dairy & Eggs,96.3,6,2024-10-27,Cash,Deira,United Arab Emirates
LULU-10112,Mustafa Al-Harbi,Budget,Dairy & Eggs,95.93,5,2024-06-05,Cash,Deira,United Arab Emirates
LULU-10172,Ahmed Ibrahim,Budget,Dairy & Eggs,94.19,9,2024-08-18,Credit Card,Muwaileh,United Arab Emirates
LULU-10075,Noora Al-Farsi,Loyalty,Dairy & Eggs,91.476,6,2024-06-21,Debit Card,Deira,United Arab Emirates
LULU-10609,Youssef Khan,Loyalty,Dairy & Eggs,91.39900000000002,8,2024-05-26,Cash,Jumeirah,United Arab Emirates
LULU-10568,Sara Al-Rashid,Budget,Dairy & Eggs,90.39,7,2024-05-20,Debit Card,Muwaileh,United Arab Emirates
LULU-10332,Aisha Al-Harbi,Budget,Dairy & Eggs,89.03,11,2024-03-07,Cash,Muwaileh,United Arab Emirates
LULU-10808,Youssef Al-Harbi,Budget,Dairy & Eggs,87.09,5,2024-09-10,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10933,Khaled Al-Sayed,Budget,Dairy & Eggs,83.59,5,2024-12-05,Credit Card,Jumeirah,United Arab Emirates
LULU-10196,Khaled Al-Rashid,Budget,Dairy & Eggs,82.95,9,2024-04-22,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10853,Sara Al-Rashid,Premium,Dairy & Eggs,80.892,9,2024-04-08,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10941,Youssef Al-Farsi,Premium,Dairy & Eggs,79.338,9,2024-05-27,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10044,Omar Al-Rashid,Budget,Dairy & Eggs,78.38,9,2024-12-19,Credit Card,Deira,United Arab Emirates
LULU-10065,Layla Mansoor,Standard,Dairy & Eggs,71.39,8,2024-09-19,Credit Card,Deira,United Arab Emirates
LULU-10712,Youssef Al-Harbi,Budget,Dairy & Eggs,70.39,5,2024-02-02,Cash,Jumeirah,United Arab Emirates
LULU-10093,Hamad Al-Farsi,Budget,Dairy & Eggs,68.34,9,2024-05-02,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10329,Mohammed Abbas,Loyalty,Dairy & Eggs,64.691,10,2024-04-10,Credit Card,Muwaileh,United Arab Emirates
LULU-10819,Aisha Ibrahim,Budget,Dairy & Eggs,64.58,7,2024-08-23,Credit Card,Al Barsha,United Arab Emirates
LULU-10939,Youssef Al-Rashid,Budget,Dairy & Eggs,63.76,4,2024-08-21,Credit Card,Deira,United Arab Emirates
LULU-10655,Youssef Al-Sayed,Loyalty,Dairy & Eggs,63.08500000000001,7,2024-12-10,Credit Card,Jumeirah,United Arab Emirates
LULU-10034,Reem Al-Harbi,Loyalty,Dairy & Eggs,62.953,11,2024-05-16,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10968,Mariam Abbas,Budget,Dairy & Eggs,62.54,9,2024-03-28,Debit Card,Jumeirah,United Arab Emirates
LULU-10157,Abdullah Al-Farsi,Budget,Dairy & Eggs,62.47,7,2024-03-03,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10674,Noora Malik,Budget,Dairy & Eggs,60.28,9,2024-12-20,Cash,Jumeirah,United Arab Emirates
LULU-10660,Reem Al-Harbi,Budget,Dairy & Eggs,59.87,8,2024-10-14,Credit Card,Al Qusais,United Arab Emirates
LULU-10169,Ahmed Al-Harbi,Budget,Dairy & Eggs,59.76,5,2024-02-27,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10194,Layla Ibrahim,Budget,Dairy & Eggs,58.85,9,2024-03-11,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10826,Mohammed Al-Rashid,Budget,Dairy & Eggs,56.41,7,2024-02-13,Lulu Pay,Deira,United Arab Emirates
LULU-10381,Mustafa Malik,Budget,Dairy & Eggs,54.68,9,2024-12-03,Cash,Jumeirah,United Arab Emirates
LULU-10867,Ahmed Al-Harbi,Budget,Dairy & Eggs,53.63,9,2024-07-28,Cash,Muwaileh,United Arab Emirates
LULU-10321,Abdullah Al-Harbi,Standard,Dairy & Eggs,52.81,4,2024-06-14,Lulu Pay,Deira,United Arab Emirates
LULU-10033,Noora Al-Farsi,Standard,Dairy & Eggs,52.02,11,2024-02-02,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10629,Fatima Al-Harbi,Premium,Fresh Produce,610.8199999999999,7,2024-01-09,Credit Card,Muwaileh,United Arab Emirates
LULU-10230,Reem Khan,Premium,Fresh Produce,610.47,6,2024-02-25,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10760,Fatima Ibrahim,Premium,Fresh Produce,542.5699999999999,9,2024-02-23,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10131,Fatima Al-Harbi,Premium,Fresh Produce,539.784,9,2024-07-25,Credit Card,Muwaileh,United Arab Emirates
LULU-10050,Khaled Ibrahim,Premium,Fresh Produce,538.146,4,2024-12-21,Credit Card,Al Qusais,United Arab Emirates
LULU-10177,Layla Ibrahim,Premium,Fresh Produce,532.672,8,2024-05-22,Debit Card,Al Barsha,United Arab Emirates
LULU-10958,Ahmed Al-Farsi,Loyalty,Fresh Produce,494.10900000000004,12,2024-03-08,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10692,Hamad Ibrahim,Premium,Fresh Produce,492.87,10,2024-09-04,Credit Card,Muwaileh,United Arab Emirates
LULU-10141,Omar Ibrahim,Loyalty,Fresh Produce,485.72700000000003,13,2024-02-07,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10779,Reem Khan,Loyalty,Fresh Produce,474.595,7,2024-01-15,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10063,Abdullah Al-Farsi,Loyalty,Fresh Produce,464.53000000000003,10,2024-12-17,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10235,Hamad Mansoor,Premium,Fresh Produce,456.13399999999996,4,2024-01-19,Debit Card,Muwaileh,United Arab Emirates
LULU-10415,Mustafa Al-Rashid,Loyalty,Fresh Produce,453.684,10,2024-07-21,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10814,Ahmed Khan,Loyalty,Fresh Produce,448.09600000000006,12,2024-07-09,Credit Card,Muwaileh,United Arab Emirates
LULU-10758,Aisha Mansoor,Premium,Fresh Produce,440.04799999999994,9,2024-06-17,Debit Card,Jumeirah,United Arab Emirates
LULU-10901,Reem Al-Harbi,Standard,Fresh Produce,439.03,4,2024-03-10,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10292,Layla Al-Farsi,Budget,Fresh Produce,438.3,6,2024-07-19,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10400,Zainab Al-Farsi,Loyalty,Fresh Produce,437.78900000000004,10,2024-06-11,Cash,Jumeirah,United Arab Emirates
LULU-10028,Hamad Khan,Standard,Fresh Produce,424.69,4,2024-11-28,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10011,Zainab Al-Maktoum,Loyalty,Fresh Produce,413.79800000000006,6,2024-08-03,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10806,Youssef Al-Harbi,Loyalty,Fresh Produce,402.17100000000005,6,2024-03-06,Credit Card,Jumeirah,United Arab Emirates
LULU-10342,Aisha Al-Rashid,Budget,Fresh Produce,392.75,4,2024-12-11,Cash,Al Barsha,United Arab Emirates
LULU-10264,Ahmed Abbas,Loyalty,Fresh Produce,387.71700000000004,6,2024-12-08,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10782,Mariam Khan,Standard,Fresh Produce,373.31,10,2024-09-01,Cash,Deira,United Arab Emirates
LULU-10544,Fatima Abbas,Budget,Fresh Produce,364.68,5,2024-05-20,Credit Card,Deira,United Arab Emirates
LULU-10614,Youssef Al-Farsi,Loyalty,Fresh Produce,358.06100000000004,7,2024-05-15,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10985,Aisha Malik,Premium,Fresh Produce,346.388,6,2024-08-20,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10110,Noora Al-Maktoum,Premium,Fresh Produce,344.82,9,2024-03-25,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10802,Hamad Al-Rashid,Standard,Fresh Produce,342.5,5,2024-04-14,Cash,Al Qusais,United Arab Emirates
LULU-10859,Khaled Abbas,Standard,Fresh Produce,335.15,9,2024-03-21,Cash,Al Barsha,United Arab Emirates
LULU-10038,Layla Malik,Premium,Fresh Produce,333.17199999999997,9,2024-05-06,Credit Card,Al Barsha,United Arab Emirates
LULU-10998,Omar Al-Rashid,Standard,Fresh Produce,326.77,9,2024-08-01,Debit Card,Deira,United Arab Emirates
LULU-10558,Ahmed Al-Maktoum,Loyalty,Fresh Produce,318.69200000000006,12,2024-08-12,Credit Card,Al Qusais,United Arab Emirates
LULU-10137,Noora Ibrahim,Loyalty,Fresh Produce,316.965,10,2024-07-19,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10733,Hamad Al-Rashid,Standard,Fresh Produce,315.03,10,2024-02-15,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10052,Mustafa Al-Sayed,Standard,Fresh Produce,312.84,8,2024-06-23,Credit Card,Al Qusais,United Arab Emirates
LULU-10552,Ahmed Malik,Premium,Fresh Produce,302.30199999999996,8,2024-10-19,Cash,Jumeirah,United Arab Emirates
LULU-10146,Omar Khan,Standard,Fresh Produce,299.9,6,2024-10-02,Credit Card,Deira,United Arab Emirates
LULU-10416,Fatima Al-Sayed,Budget,Fresh Produce,291.4,8,2024-03-25,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10565,Layla Al-Maktoum,Standard,Fresh Produce,291.22,4,2024-08-15,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10251,Khaled Mansoor,Budget,Fresh Produce,290.64,9,2024-05-22,Cash,Al Qusais,United Arab Emirates
LULU-10358,Noora Al-Farsi,Loyalty,Fresh Produce,289.377,8,2024-04-14,Credit Card,Jumeirah,United Arab Emirates
LULU-10601,Ahmed Al-Farsi,Loyalty,Fresh Produce,275.67100000000005,7,2024-08-22,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10619,Omar Khan,Budget,Fresh Produce,274.88,9,2024-07-12,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10976,Noora Al-Sayed,Standard,Fresh Produce,271.68,4,2024-01-22,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10798,Abdullah Khan,Loyalty,Fresh Produce,268.26800000000003,6,2024-04-03,Debit Card,Jumeirah,United Arab Emirates
LULU-10202,Mariam Al-Harbi,Loyalty,Fresh Produce,266.87100000000004,11,2024-07-17,Lulu Pay,Deira,United Arab Emirates
LULU-10591,Omar Al-Maktoum,Loyalty,Fresh Produce,259.89700000000005,10,2024-09-25,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10685,Noora Al-Rashid,Loyalty,Fresh Produce,253.91300000000004,6,2024-03-06,Credit Card,Jumeirah,United Arab Emirates
LULU-10403,Mustafa Al-Maktoum,Loyalty,Fresh Produce,225.08200000000002,8,2024-09-19,Cash,Dubai Silicon Oasis,United Arab Emirates
LULU-10239,Noora Malik,Standard,Fresh Produce,224.23,6,2024-01-24,Credit Card,Al Barsha,United Arab Emirates
LULU-10073,Mustafa Mansoor,Standard,Fresh Produce,223.78,8,2024-02-28,Cash,Deira,United Arab Emirates
LULU-10774,Layla Mansoor,Premium,Fresh Produce,208.292,8,2024-12-27,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10100,Khaled Al-Maktoum,Standard,Fresh Produce,198.19,9,2024-10-28,Credit Card,Al Qusais,United Arab Emirates
LULU-10103,Youssef Mansoor,Loyalty,Fresh Produce,196.71300000000002,12,2024-06-26,Cash,Al Barsha,United Arab Emirates
LULU-10610,Ahmed Malik,Premium,Fresh Produce,190.23199999999997,4,2024-11-16,Lulu Pay,Deira,United Arab Emirates
LULU-10549,Abdullah Malik,Loyalty,Fresh Produce,188.77100000000004,10,2024-01-03,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10017,Zainab Malik,Loyalty,Fresh Produce,182.49,11,2024-12-02,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10040,Ahmed Al-Farsi,Loyalty,Fresh Produce,173.129,8,2024-02-25,Credit Card,Muwaileh,United Arab Emirates
LULU-10657,Youssef Khan,Premium,Fresh Produce,172.73199999999997,4,2024-02-12,Credit Card,Deira,United Arab Emirates
LULU-10954,Fatima Ibrahim,Premium,Fresh Produce,167.874,8,2024-03-11,Credit Card,Deira,United Arab Emirates
LULU-10753,Mohammed Al-Farsi,Loyalty,Fresh Produce,164.47200000000004,12,2024-09-02,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10624,Khaled Al-Sayed,Loyalty,Fresh Produce,151.99800000000002,13,2024-07-24,Cash,Al Qusais,United Arab Emirates
LULU-10497,Ahmed Al-Rashid,Loyalty,Fresh Produce,148.75300000000001,8,2024-05-27,Lulu Pay,Deira,United Arab Emirates
LULU-10325,Zainab Ibrahim,Premium,Fresh Produce,147.98,7,2024-02-01,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10641,Fatima Malik,Loyalty,Fresh Produce,147.895,7,2024-07-13,Lulu Pay,Jumeirah,United Arab Emirates
LULU-10414,Youssef Ibrahim,Loyalty,Fresh Produce,147.88400000000001,7,2024-07-03,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10470,Youssef Al-Rashid,Budget,Fresh Produce,139.72,10,2024-04-15,Cash,Jumeirah,United Arab Emirates
LULU-10246,Omar Al-Sayed,Standard,Fresh Produce,128.86,8,2024-06-19,Credit Card,Jumeirah,United Arab Emirates
LULU-10188,Youssef Al-Farsi,Loyalty,Fresh Produce,125.73,9,2024-02-14,Lulu Pay,Deira,United Arab Emirates
LULU-10200,Omar Al-Harbi,Budget,Fresh Produce,124.21,4,2024-05-08,Lulu Pay,Muwaileh,United Arab Emirates
LULU-10344,Omar Mansoor,Loyalty,Fresh Produce,112.12300000000002,10,2024-09-03,Cash,Al Barsha,United Arab Emirates
LULU-10397,Layla Malik,Budget,Fresh Produce,110.21,5,2024-11-04,Cash,Al Barsha,United Arab Emirates
LULU-10951,Aisha Al-Sayed,Standard,Fresh Produce,109.77,4,2024-05-09,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10343,Mustafa Al-Rashid,Loyalty,Fresh Produce,108.867,11,2024-02-04,Debit Card,Al Qusais,United Arab Emirates
LULU-10996,Khaled Al-Farsi,Loyalty,Fresh Produce,103.46600000000001,11,2024-12-17,Credit Card,Muwaileh,United Arab Emirates
LULU-10898,Noora Abbas,Standard,Fresh Produce,101.34,10,2024-12-07,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10427,Ahmed Malik,Budget,Fresh Produce,91.92,9,2024-07-28,Lulu Pay,Dubai Silicon Oasis,United Arab Emirates
LULU-10737,Omar Abbas,Loyalty,Fresh Produce,91.839,10,2024-10-19,Lulu Pay,Al Barsha,United Arab Emirates
LULU-10313,Hamad Abbas,Loyalty,Fresh Produce,88.902,11,2024-08-13,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10514,Mariam Al-Harbi,Loyalty,Fresh Produce,88.71500000000002,13,2024-09-13,Credit Card,Jumeirah,United Arab Emirates
LULU-10297,Mohammed Malik,Standard,Fresh Produce,88.0,11,2024-11-14,Cash,Al Barsha,United Arab Emirates
LULU-10442,Mohammed Al-Sayed,Budget,Fresh Produce,80.24,4,2024-01-27,Lulu Pay,Al Qusais,United Arab Emirates
LULU-10510,Mariam Al-Maktoum,Loyalty,Fresh Produce,79.717,11,2024-08-04,Credit Card,Al Barsha,United Arab Emirates
LULU-10788,Abdullah Ibrahim,Premium,Fresh Produce,73.38799999999999,4,2024-12-24,Credit Card,Al Barsha,United Arab Emirates
LULU-10465,Hamad Khan,Loyalty,Fresh Produce,69.432,11,2024-09-27,Credit Card,Dubai Silicon Oasis,United Arab Emirates
LULU-10409,Khaled Al-Rashid,Standard,Fresh Produce,50.93,6,2024-01-04,Lulu Pay,Al Barsha,United Arab Emirates
